
************************************************************
Session started: 2026-05-15 12:01:40.140119
************************************************************
[MEDIUM] 05/15-12:20:17.162878 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.163415 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.164261 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.164261 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.164914 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.165553 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.165553 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.166197 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.166724 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.166724 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.167237 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.167788 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.167788 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.168558 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.169087 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.169087 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.169693 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.170244 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.170244 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.170889 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.171445 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.171445 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.172076 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.172919 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.172919 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.174199 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.175027 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[CRITICAL] 05/15-12:20:17.175027 | TCP SYN flood detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.175027 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.175687 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.176360 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.176360 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.177319 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.177937 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.177937 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.178672 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.179445 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.179445 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.180162 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.180801 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.180801 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.181625 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.182291 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.182291 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.183088 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.183662 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.183662 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.184546 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.185094 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.185094 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.185957 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.186792 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.186792 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.187355 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.187993 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.187993 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.188562 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.189823 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[CRITICAL] 05/15-12:20:17.189823 | TCP SYN flood detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.189823 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.190719 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.191543 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.191543 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.192089 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.192664 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.192664 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.193119 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.193714 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.193714 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.194280 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.195644 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.195644 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.196225 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.196993 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.196993 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.197704 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.198461 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.198461 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.198922 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.199573 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.199573 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.200202 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.200780 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.200780 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.201638 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.202265 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.202265 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.202841 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.203449 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[CRITICAL] 05/15-12:20:17.203449 | TCP SYN flood detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.203449 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.204102 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.204671 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.204671 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.205704 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.206732 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.206732 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.207471 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.208354 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.208354 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.209073 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.210375 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.210375 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.211400 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.212120 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.212120 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.212802 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.213577 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.213577 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.214455 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.215136 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.215136 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.215896 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.216635 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.216635 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.217386 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.218365 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.218365 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.219198 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.219707 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[CRITICAL] 05/15-12:20:17.219707 | TCP SYN flood detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.219707 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.220367 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.220862 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.220862 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.221937 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.223419 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.223419 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.224095 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.224606 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.224606 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.225504 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.226083 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.226083 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.226730 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.227630 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.227630 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.228169 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.228874 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.228874 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.229819 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.230542 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.230542 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.231244 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.231895 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.231895 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.232445 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.232879 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.232879 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.233651 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.234481 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[CRITICAL] 05/15-12:20:17.234481 | TCP SYN flood detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.234481 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.234960 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.235510 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.235510 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.236428 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.237429 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.237429 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.237957 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.239091 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.239091 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.239874 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.240305 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.240305 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.240805 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.241431 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.241431 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.241870 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.242412 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.242412 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.242933 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.243778 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.243778 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.244341 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.244993 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.244993 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.245856 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.246398 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.246398 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.246978 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.247628 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[CRITICAL] 05/15-12:20:17.247628 | TCP SYN flood detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.247628 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.248030 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.248586 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.248586 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.249498 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.249994 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.249994 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.250708 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.251479 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.251479 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.252079 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.252754 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.252754 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.253405 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.253963 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.253963 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.254697 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.255378 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.255378 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.256019 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.256956 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.256956 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.259518 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.260248 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.260248 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.261639 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.262268 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.262268 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.263220 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.263861 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[CRITICAL] 05/15-12:20:17.263861 | TCP SYN flood detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.263861 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.264426 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.265485 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.265485 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.266177 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.266804 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.266804 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.267755 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.268431 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.268431 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.269004 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.270081 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.270081 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.271052 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.271613 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.271613 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.272258 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.272918 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.272918 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.274076 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.274613 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.274613 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.275347 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.276092 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.276092 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.276791 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.277600 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.277600 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.278246 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.278970 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[CRITICAL] 05/15-12:20:17.278970 | TCP SYN flood detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.278970 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.279954 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.280578 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.280578 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.281397 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.282165 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.282165 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.282764 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.283233 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.283233 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.283798 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.284220 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.284220 | NMAP SYN scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.284738 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
[MEDIUM] 05/15-12:20:17.286185 | HTTP port scan detected | 192.168.243.10 -> 192.168.243.20
